PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCGROW] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,BEIGENE LTD.,-,BGNE US,-,,"22,042","$6,575,710",0.03%,
LISTED EQUITY,-,-,-,-,SHERWIN-WILLIAMS CO.,-,SHW US,-,,"11,955","$6,563,087",0.03%,
LISTED EQUITY,-,-,-,-,"ROLLINS, INC.",-,ROL US,-,,"87,611","$6,558,609",0.03%,
LISTED EQUITY,-,-,-,-,IPH LTD.,-,IPH AU,-,,"1,299,776","$6,537,876",0.03%,
LISTED EQUITY,-,-,-,-,"AMGEN, INC.",-,AMGN US,-,,"15,471","$6,512,903",0.03%,
LISTED EQUITY,-,-,-,-,"SKYWORKS SOLUTIONS, INC.",-,SWKS US,-,,"45,366","$6,497,674",0.03%,
LISTED EQUITY,-,-,-,-,EATON CORP. PLC,-,ETN US,-,,"12,098","$6,484,496",0.03%,
LISTED EQUITY,-,-,-,-,MEDIOBANCA BANCA DI CREDITO FINANZIARIO SPA,-,MB IM,-,,"274,966","$6,472,653",0.03%,
LISTED EQUITY,-,-,-,-,MINERAL RESOURCES LTD.,-,MIN AU,-,,"188,128","$6,443,376",0.03%,
LISTED EQUITY,-,-,-,-,FEDEX CORP.,-,FDX US,-,,"14,091","$6,402,395",0.03%,
LISTED EQUITY,-,-,-,-,POWER GRID CORP. OF INDIA LTD.,-,PWGR IN,-,,"1,090,939","$6,353,274",0.03%,
LISTED EQUITY,-,-,-,-,PROGRESSIVE CORP.,-,PGR US,-,,"16,396","$6,345,015",0.03%,
LISTED EQUITY,-,-,-,-,CIA ENERGETICA DE MINAS GERAIS,-,CMIG4 BZ,-,,"2,177,821","$6,325,616",0.03%,
LISTED EQUITY,-,-,-,-,BANK OF QUEENSLAND LTD.,-,BOQ AU,-,,"943,875","$6,323,964",0.03%,
LISTED EQUITY,-,-,-,-,ALLSTATE CORP.,-,ALL US,-,,"20,204","$6,290,853",0.03%,
LISTED EQUITY,-,-,-,-,CHECK POINT SOFTWARE TECHNOLOGIES LTD.,-,CHKP US,-,,"20,858","$6,289,327",0.03%,
LISTED EQUITY,-,-,-,-,NEXT PLC,-,NXT LN,-,,"32,545","$6,252,718",0.03%,
LISTED EQUITY,-,-,-,-,CRH PLC,-,CRH LN,-,,"41,509","$6,225,034",0.03%,
LISTED EQUITY,-,-,-,-,"O'REILLY AUTOMOTIVE, INC.",-,ORLY US,-,,"3,238","$6,201,218",0.03%,
LISTED EQUITY,-,-,-,-,EMERSON ELECTRIC CO.,-,EMR US,-,,"30,924","$6,189,904",0.03%,
LISTED EQUITY,-,-,-,-,INGHAMS GROUP LTD.,-,ING AU,-,,"1,939,834","$6,168,670",0.03%,
LISTED EQUITY,-,-,-,-,"SHOPIFY, INC.",-,SHOP CN,-,,"35,744","$6,141,240",0.03%,
LISTED EQUITY,-,-,-,-,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC.",-,EXPD US,-,,"34,197","$6,117,955",0.03%,
LISTED EQUITY,-,-,-,-,DEUTSCHE POST AG,-,DHL GR,-,,"107,042","$6,083,185",0.02%,
LISTED EQUITY,-,-,-,-,"STEEL DYNAMICS, INC.",-,STLD US,-,,"32,908","$6,062,819",0.02%,
LISTED EQUITY,-,-,-,-,CONOCOPHILLIPS,-,COP US,-,,"37,698","$6,038,138",0.02%,
LISTED EQUITY,-,-,-,-,"LIGHT & WONDER, INC.",-,LNW AU,-,,"44,014","$6,036,928",0.02%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWS AU,-,,"121,862","$6,032,200",0.02%,
LISTED EQUITY,-,-,-,-,STANDARD BANK GROUP LTD.,-,SBK SJ,-,,"317,047","$6,017,825",0.02%,
LISTED EQUITY,-,-,-,-,GENERAL ELECTRIC CO.,-,GE US,-,,"22,028","$5,934,080",0.02%,
LISTED EQUITY,-,-,-,-,MITSUI & CO. LTD.,-,8031 JP,-,,"174,345","$5,932,412",0.02%,
LISTED EQUITY,-,-,-,-,STEADFAST GROUP LTD.,-,SDF AU,-,,"1,021,097","$5,922,362",0.02%,
LISTED EQUITY,-,-,-,-,"CANON, INC.",-,7751 JP,-,,"110,314","$5,850,950",0.02%,
LISTED EQUITY,-,-,-,-,REECE LTD.,-,REH AU,-,,"260,821","$5,837,165",0.02%,
LISTED EQUITY,-,-,-,-,MATSUKIYOCOCOKARA & CO.,-,3088 JP,-,,"246,212","$5,832,329",0.02%,
LISTED EQUITY,-,-,-,-,"CARLISLE COS., INC.",-,CSL US,-,,"9,785","$5,829,042",0.02%,
LISTED EQUITY,-,-,-,-,NXP SEMICONDUCTORS NV,-,NXPI US,-,,"17,310","$5,811,114",0.02%,
LISTED EQUITY,-,-,-,-,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,-,CTSH US,-,,"46,645","$5,793,383",0.02%,
LISTED EQUITY,-,-,-,-,"RIVIAN AUTOMOTIVE, INC.",-,RIVN US,-,,"268,663","$5,771,148",0.02%,
LISTED EQUITY,-,-,-,-,"MICRON TECHNOLOGY, INC.",-,MU US,-,,"42,419","$5,765,889",0.02%,
LISTED EQUITY,-,-,-,-,"MARSH & MCLENNAN COS., INC.",-,MMC US,-,,"16,795","$5,761,757",0.02%,
LISTED EQUITY,-,-,-,-,FLEETPARTNERS GROUP LTD.,-,FPR AU,-,,"2,139,576","$5,755,459",0.02%,
LISTED EQUITY,-,-,-,-,"CGI, INC.",-,GIBA CN,-,,"32,577","$5,753,986",0.02%,
LISTED EQUITY,-,-,-,-,FORTIS HEALTHCARE LTD.,-,FORH IN,-,,"420,917","$5,716,083",0.02%,
LISTED EQUITY,-,-,-,-,GRUPO AEROPORTUARIO DEL PACIFICO SAB DE CV,-,GAPB MM,-,,"200,516","$5,709,034",0.02%,
LISTED EQUITY,-,-,-,-,KIA CORP.,-,000270 KS,-,,"51,552","$5,695,461",0.02%,
LISTED EQUITY,-,-,-,-,"BLACKSTONE, INC.",-,BX US,-,,"20,388","$5,677,669",0.02%,
LISTED EQUITY,-,-,-,-,SEI INVESTMENTS CO.,-,SEIC US,-,,"42,529","$5,665,390",0.02%,
LISTED EQUITY,-,-,-,-,ASSOCIATED BRITISH FOODS PLC,-,ABF LN,-,,"136,742","$5,650,885",0.02%,
LISTED EQUITY,-,-,-,-,KUAISHOU TECHNOLOGY,-,1024 HK,-,,"656,174","$5,641,467",0.02%,
LISTED EQUITY,-,-,-,-,ALLIANZ SE,-,ALV GR,-,,"11,370","$5,626,634",0.02%,
LISTED EQUITY,-,-,-,-,"CENOVUS ENERGY, INC.",-,CVE CN,-,,"229,490","$5,615,732",0.02%,
LISTED EQUITY,-,-,-,-,LATITUDE GROUP HOLDINGS LTD.,-,LFS AU,-,,"4,876,306","$5,607,752",0.02%,
LISTED EQUITY,-,-,-,-,"NVR, INC.",-,NVR US,-,,419,"$5,539,795",0.02%,
LISTED EQUITY,-,-,-,-,TOKYO ELECTRON LTD.,-,8035 JP,-,,"22,254","$5,530,942",0.02%,
LISTED EQUITY,-,-,-,-,"HUMANA, INC.",-,HUM US,-,,"13,423","$5,500,594",0.02%,
LISTED EQUITY,-,-,-,-,DISCOVER FINANCIAL SERVICES,-,DFS US,-,,"19,584","$5,479,483",0.02%,
LISTED EQUITY,-,-,-,-,CENTRICA PLC,-,CNA LN,-,,"2,017,433","$5,451,956",0.02%,
LISTED EQUITY,-,-,-,-,LYNAS RARE EARTHS LTD.,-,LYC AU,-,,"845,918","$5,439,253",0.02%,
LISTED EQUITY,-,-,-,-,"PAYCOM SOFTWARE, INC.",-,PAYC US,-,,"16,322","$5,403,206",0.02%,
LISTED EQUITY,-,-,-,-,"RELIANCE, INC.",-,RS US,-,,"12,377","$5,382,130",0.02%,
LISTED EQUITY,-,-,-,-,"GILEAD SCIENCES, INC.",-,GILD US,-,,"36,048","$5,377,967",0.02%,
LISTED EQUITY,-,-,-,-,NUFARM LTD.,-,NUF AU,-,,"1,512,774","$5,355,218",0.02%,
LISTED EQUITY,-,-,-,-,KASIKORNBANK PCL,-,KBANKF TB,-,,"726,582","$5,352,145",0.02%,
LISTED EQUITY,-,-,-,-,A.O. SMITH CORP.,-,AOS US,-,,"48,476","$5,340,460",0.02%,
LISTED EQUITY,-,-,-,-,BID CORP. LTD.,-,BID SJ,-,,"143,397","$5,284,631",0.02%,
LISTED EQUITY,-,-,-,-,LI NING CO. LTD.,-,2331 HK,-,,"1,529,090","$5,233,116",0.02%,
LISTED EQUITY,-,-,-,-,SHENZHOU INTERNATIONAL GROUP HOLDINGS LTD.,-,2313 HK,-,,"405,712","$5,230,054",0.02%,
LISTED EQUITY,-,-,-,-,"KEURIG DR. PEPPER, INC.",-,KDP US,-,,"100,651","$5,221,566",0.02%,
LISTED EQUITY,-,-,-,-,KROGER CO.,-,KR US,-,,"51,868","$5,122,669",0.02%,
LISTED EQUITY,-,-,-,-,A2 MILK CO. LTD.,-,A2M AU,-,,"880,208","$5,087,600",0.02%,
LISTED EQUITY,-,-,-,-,"FREEPORT-MCMORAN, INC.",-,FCX US,-,,"82,060","$5,047,017",0.02%,
LISTED EQUITY,-,-,-,-,STRYKER CORP.,-,SYK US,-,,"8,668","$5,041,156",0.02%,
LISTED EQUITY,-,-,-,-,BOSTON SCIENTIFIC CORP.,-,BSX US,-,,"34,926","$5,038,433",0.02%,
LISTED EQUITY,-,-,-,-,DEERE & CO.,-,DE US,-,,"7,362","$5,038,172",0.02%,
LISTED EQUITY,-,-,-,-,POP MART INTERNATIONAL GROUP LTD.,-,9992 HK,-,,"269,576","$5,024,925",0.02%,
LISTED EQUITY,-,-,-,-,ZHONGSHENG GROUP HOLDINGS LTD.,-,881 HK,-,,"1,728,702","$5,017,681",0.02%,
LISTED EQUITY,-,-,-,-,BANCO DO BRASIL SA,-,BBAS3 BZ,-,,"793,163","$5,011,941",0.02%,
LISTED EQUITY,-,-,-,-,CHUBB LTD.,-,CB US,-,,"11,173","$4,985,832",0.02%,
LISTED EQUITY,-,-,-,-,"ANALOG DEVICES, INC.",-,ADI US,-,,"14,480","$4,968,915",0.02%,
LISTED EQUITY,-,-,-,-,"MODERNA, INC.",-,MRNA US,-,,"73,913","$4,963,790",0.02%,
LISTED EQUITY,-,-,-,-,ONO PHARMACEUTICAL CO. LTD.,-,4528 JP,-,,"293,985","$4,938,247",0.02%,
LISTED EQUITY,-,-,-,-,PETROLEO BRASILEIRO SA,-,PETR4 BZ,-,,"519,150","$4,911,882",0.02%,
LISTED EQUITY,-,-,-,-,BOC AVIATION LTD.,-,2588 HK,-,,"389,311","$4,885,076",0.02%,
LISTED EQUITY,-,-,-,-,SCB X PCL,-,SCBF TB,-,,"878,023","$4,866,370",0.02%,
LISTED EQUITY,-,-,-,-,"PALO ALTO NETWORKS, INC.",-,PANW US,-,,"16,536","$4,859,662",0.02%,
LISTED EQUITY,-,-,-,-,MEDTRONIC PLC,-,MDT US,-,,"37,255","$4,806,459",0.02%,
LISTED EQUITY,-,-,-,-,"EOG RESOURCES, INC.",-,EOG US,-,,"24,274","$4,805,789",0.02%,
LISTED EQUITY,-,-,-,-,"DR HORTON, INC.",-,DHI US,-,,"21,203","$4,788,102",0.02%,
LISTED EQUITY,-,-,-,-,"ZOOM COMMUNICATIONS, INC.",-,ZM US,-,,"36,198","$4,771,108",0.02%,
LISTED EQUITY,-,-,-,-,SIGMA HEALTHCARE LTD.,-,SIG AU,-,,"1,815,674","$4,757,066",0.02%,
LISTED EQUITY,-,-,-,-,SONOVA HOLDING AG,-,SOON SW,-,,"8,970","$4,736,877",0.02%,
LISTED EQUITY,-,-,-,-,SPARK NEW ZEALAND LTD.,-,SPK AU,-,,"1,751,173","$4,710,655",0.02%,
LISTED EQUITY,-,-,-,-,STARBUCKS CORP.,-,SBUX US,-,,"31,952","$4,709,073",0.02%,
LISTED EQUITY,-,-,-,-,DEUTSCHE TELEKOM AG,-,DTE GR,-,,"96,620","$4,668,406",0.02%,
LISTED EQUITY,-,-,-,-,CHINA PACIFIC INSURANCE GROUP CO. LTD.,-,2601 HK,-,,"890,965","$4,668,298",0.02%,
LISTED EQUITY,-,-,-,-,KONGSBERG GRUPPEN ASA,-,KOG NO,-,,"25,585","$4,657,214",0.02%,
LISTED EQUITY,-,-,-,-,GRUPO FINANCIERO BANORTE SAB DE CV,-,GFNORTEO MM,-,,"446,284","$4,644,199",0.02%,
LISTED EQUITY,-,-,-,-,AXIS BANK LTD.,-,AXSB IN,-,,"228,029","$4,580,125",0.02%,
LISTED EQUITY,-,-,-,-,KDDI CORP.,-,9433 JP,-,,"87,919","$4,555,574",0.02%,
LISTED EQUITY,-,-,-,-,TECHTRONIC INDUSTRIES CO. LTD.,-,669 HK,-,,"211,904","$4,516,077",0.02%,
LISTED EQUITY,-,-,-,-,"DELTA ELECTRONICS, INC.",-,2308 TT,-,,"212,856","$4,514,342",0.02%,
LISTED EQUITY,-,-,-,-,ELDERS LTD.,-,ELD AU,-,,"629,888","$4,510,004",0.02%,
LISTED EQUITY,-,-,-,-,BREVILLE GROUP LTD.,-,BRG AU,-,,"126,985","$4,492,730",0.02%,
LISTED EQUITY,-,-,-,-,SCHNEIDER ELECTRIC SE,-,SU FP,-,,"11,126","$4,482,572",0.02%,
LISTED EQUITY,-,-,-,-,PERSEUS MINING LTD.,-,PRU AU,-,,"1,743,180","$4,479,975",0.02%,
LISTED EQUITY,-,-,-,-,CHINA TOWER CORP. LTD.,-,788 HK,-,,"19,183,049","$4,467,177",0.02%,
LISTED EQUITY,-,-,-,-,SBI LIFE INSURANCE CO. LTD.,-,SBILIFE IN,-,,"170,218","$4,464,847",0.02%,
LISTED EQUITY,-,-,-,-,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,-,,"4,666","$4,458,544",0.02%,
LISTED EQUITY,-,-,-,-,YIFENG PHARMACY CHAIN CO. LTD.,-,603939 C1,-,,"834,239","$4,454,239",0.02%,
LISTED EQUITY,-,-,-,-,ROCHE HOLDING AG,-,RO SW,-,,"9,152","$4,413,753",0.02%,
LISTED EQUITY,-,-,-,-,"CME GROUP, INC.",-,CME US,-,,"11,752","$4,408,091",0.02%,
LISTED EQUITY,-,-,-,-,CAPITAL ONE FINANCIAL CORP.,-,COF US,-,,"15,273","$4,398,642",0.02%,
LISTED EQUITY,-,-,-,-,EICHER MOTORS LTD.,-,EIM IN,-,,"48,105","$4,375,885",0.02%,
LISTED EQUITY,-,-,-,-,WEB TRAVEL GROUP LTD.,-,WEB AU,-,,"943,765","$4,331,881",0.02%,
LISTED EQUITY,-,-,-,-,FULL TRUCK ALLIANCE CO. LTD.,-,YMM US,-,,"246,374","$4,305,520",0.02%,
LISTED EQUITY,-,-,-,-,TORONTO-DOMINION BANK,-,TD CN,-,,"50,025","$4,299,341",0.02%,
LISTED EQUITY,-,-,-,-,"IDEXX LABORATORIES, INC.",-,IDXX US,-,,"6,432","$4,294,884",0.02%,
LISTED EQUITY,-,-,-,-,NINTENDO CO. LTD.,-,7974 JP,-,,"44,887","$4,273,468",0.02%,
LISTED EQUITY,-,-,-,-,SUPER RETAIL GROUP LTD.,-,SUL AU,-,,"281,482","$4,272,889",0.02%,
LISTED EQUITY,-,-,-,-,PREMIER INVESTMENTS LTD.,-,PMV AU,-,,"132,749","$4,265,207",0.02%,
LISTED EQUITY,-,-,-,-,TESCO PLC,-,TSCO LN,-,,"569,441","$4,242,259",0.02%,
LISTED EQUITY,-,-,-,-,EDWARDS LIFESCIENCES CORP.,-,EW US,-,,"35,381","$4,230,409",0.02%,
LISTED EQUITY,-,-,-,-,BAE SYSTEMS PLC,-,BA LN,-,,"182,091","$4,230,259",0.02%,
LISTED EQUITY,-,-,-,-,BOEING CO.,-,BA US,-,,"14,790","$4,228,058",0.02%,
LISTED EQUITY,-,-,-,-,WISE PLC,-,WISE LN,-,,"195,470","$4,214,865",0.02%,
LISTED EQUITY,-,-,-,-,"ENBRIDGE, INC.",-,ENB CN,-,,"61,514","$4,214,641",0.02%,
LISTED EQUITY,-,-,-,-,FLIGHT CENTRE TRAVEL GROUP LTD.,-,FLT AU,-,,"251,121","$4,188,694",0.02%,
LISTED EQUITY,-,-,-,-,SHINHAN FINANCIAL GROUP CO. LTD.,-,055550 KS,-,,"79,476","$4,154,817",0.02%,
LISTED EQUITY,-,-,-,-,NUCOR CORP.,-,NUE US,-,,"21,941","$4,135,792",0.02%,
LISTED EQUITY,-,-,-,-,DE GREY MINING LTD.,-,DEG AU,-,,"2,323,867","$4,101,628",0.02%,
LISTED EQUITY,-,-,-,-,IMPERIAL OIL LTD.,-,IMO CN,-,,"41,186","$4,097,585",0.02%,
LISTED EQUITY,-,-,-,-,HF SINCLAIR CORP.,-,DINO US,-,,"72,084","$4,080,681",0.02%,
LISTED EQUITY,-,-,-,-,MASCO CORP.,-,MAS US,-,,"34,769","$4,075,181",0.02%,
LISTED EQUITY,-,-,-,-,BANGKOK DUSIT MEDICAL SERVICES PCL,-,BDMSF TB,-,,"3,479,321","$4,038,071",0.02%,
LISTED EQUITY,-,-,-,-,LOCALIZA RENT A CAR SA,-,RENT3 BZ,-,,"475,090","$3,999,430",0.02%,
LISTED EQUITY,-,-,-,-,ZURICH INSURANCE GROUP AG,-,ZURN SW,-,,"4,161","$3,994,682",0.02%,
LISTED EQUITY,-,-,-,-,BOSIDENG INTERNATIONAL HOLDINGS LTD.,-,3998 HK,-,,"4,946,977","$3,990,885",0.02%,
LISTED EQUITY,-,-,-,-,"CONSTELLATION BRANDS, INC.",-,STZ US,-,,"11,141","$3,976,565",0.02%,
LISTED EQUITY,-,-,-,-,VIVA ENERGY GROUP LTD.,-,VEA AU,-,,"1,505,618","$3,959,775",0.02%,
LISTED EQUITY,-,-,-,-,GEBERIT AG,-,GEBN SW,-,,"4,285","$3,928,870",0.02%,
LISTED EQUITY,-,-,-,-,INTEL CORP.,-,INTC US,-,,"121,180","$3,924,192",0.02%,
LISTED EQUITY,-,-,-,-,KINROSS GOLD CORP.,-,K CN,-,,"259,556","$3,891,319",0.02%,
LISTED EQUITY,-,-,-,-,CSX CORP.,-,CSX US,-,,"74,550","$3,885,511",0.02%,
LISTED EQUITY,-,-,-,-,EMPIRE CO. LTD.,-,EMPA CN,-,,"78,403","$3,864,410",0.02%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOA SS,-,,"154,914","$3,823,531",0.02%,
LISTED EQUITY,-,-,-,-,HIKMA PHARMACEUTICALS PLC,-,HIK LN,-,,"94,245","$3,799,332",0.02%,
LISTED EQUITY,-,-,-,-,BP PLC,-,BP LN,-,,"476,027","$3,784,177",0.02%,
LISTED EQUITY,-,-,-,-,"MOTOROLA SOLUTIONS, INC.",-,MSI US,-,,"5,060","$3,777,460",0.02%,
LISTED EQUITY,-,-,-,-,"CUMMINS, INC.",-,CMI US,-,,"6,694","$3,768,754",0.02%,
LISTED EQUITY,-,-,-,-,"MONDELEZ INTERNATIONAL, INC.",-,MDLZ US,-,,"38,992","$3,761,594",0.02%,
LISTED EQUITY,-,-,-,-,"TYSON FOODS, INC.",-,TSN US,-,,"40,365","$3,744,732",0.02%,
LISTED EQUITY,-,-,-,-,RELX PLC,-,REL LN,-,,"50,580","$3,712,893",0.02%,
LISTED EQUITY,-,-,-,-,HARGREAVES LANSDOWN PLC,-,HL LN,-,,"165,991","$3,686,650",0.02%,
LISTED EQUITY,-,-,-,-,SOCIETE GENERALE SA,-,GLE FP,-,,"80,785","$3,669,560",0.02%,
LISTED EQUITY,-,-,-,-,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC US,-,,"11,769","$3,665,734",0.01%,
LISTED EQUITY,-,-,-,-,FINECOBANK BANCA FINECO SPA,-,FBK IM,-,,"129,855","$3,646,394",0.01%,
LISTED EQUITY,-,-,-,-,"ELECTRONIC ARTS, INC.",-,EA US,-,,"15,406","$3,640,432",0.01%,
LISTED EQUITY,-,-,-,-,"WASTE MANAGEMENT, INC.",-,WM US,-,,"11,109","$3,620,518",0.01%,
LISTED EQUITY,-,-,-,-,"GARTNER, INC.",-,IT US,-,,"4,624","$3,618,654",0.01%,
LISTED EQUITY,-,-,-,-,SAMSONITE INTERNATIONAL SA,-,1910 HK,-,,"799,067","$3,588,676",0.01%,
LISTED EQUITY,-,-,-,-,"KENVUE, INC.",-,KVUE US,-,,"103,818","$3,579,922",0.01%,
LISTED EQUITY,-,-,-,-,CENTENE CORP.,-,CNC US,-,,"36,489","$3,570,247",0.01%,
LISTED EQUITY,-,-,-,-,PRYSMIAN SPA,-,PRY IM,-,,"34,513","$3,559,180",0.01%,
LISTED EQUITY,-,-,-,-,FIVE-STAR BUSINESS FINANCE LTD.,-,FIVESTAR IN,-,,"243,703","$3,557,549",0.01%,
LISTED EQUITY,-,-,-,-,"CARDINAL HEALTH, INC.",-,CAH US,-,,"18,581","$3,549,092",0.01%,
LISTED EQUITY,-,-,-,-,PANDORA AS,-,PNDORA DC,-,,"11,935","$3,525,431",0.01%,
LISTED EQUITY,-,-,-,-,ASICS CORP.,-,7936 JP,-,,"109,881","$3,511,932",0.01%,
LISTED EQUITY,-,-,-,-,"LIFE360, INC.",-,360 AU,-,,"155,781","$3,511,305",0.01%,
LISTED EQUITY,-,-,-,-,CAPGEMINI SE,-,CAP FP,-,,"13,265","$3,508,689",0.01%,
LISTED EQUITY,-,-,-,-,"CROWDSTRIKE HOLDINGS, INC.",-,CRWD US,-,,"6,348","$3,508,047",0.01%,
LISTED EQUITY,-,-,-,-,CAPITEC BANK HOLDINGS LTD.,-,CPI SJ,-,,"13,076","$3,507,834",0.01%,
LISTED EQUITY,-,-,-,-,BROOKFIELD CORP.,-,BN CN,-,,"37,685","$3,496,542",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF CHINA LTD.,-,3988 HK,-,,"4,196,214","$3,463,743",0.01%,
LISTED EQUITY,-,-,-,-,MARUTI SUZUKI INDIA LTD.,-,MSIL IN,-,,"16,909","$3,463,709",0.01%,
LISTED EQUITY,-,-,-,-,ACCTON TECHNOLOGY CORP.,-,2345 TT,-,,"90,884","$3,461,011",0.01%,
LISTED EQUITY,-,-,-,-,"REGENERON PHARMACEUTICALS, INC.",-,REGN US,-,,"3,004","$3,456,745",0.01%,
LISTED EQUITY,-,-,-,-,CHEVRON CORP.,-,CVX US,-,,"14,676","$3,433,200",0.01%,
LISTED EQUITY,-,-,-,-,U.S. BANCORP,-,USB US,-,,"44,281","$3,420,731",0.01%,
LISTED EQUITY,-,-,-,-,"VERTEX PHARMACEUTICALS, INC.",-,VRTX US,-,,"5,258","$3,419,712",0.01%,
LISTED EQUITY,-,-,-,-,"ILLINOIS TOOL WORKS, INC.",-,ITW US,-,,"8,341","$3,416,157",0.01%,
LISTED EQUITY,-,-,-,-,WILLIS TOWERS WATSON PLC,-,WTW US,-,,"6,696","$3,387,597",0.01%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,"11,060","$3,358,588",0.01%,
LISTED EQUITY,-,-,-,-,VERTIV HOLDINGS CO.,-,VRT US,-,,"18,249","$3,348,658",0.01%,
LISTED EQUITY,-,-,-,-,WARTSILA OYJ ABP,-,WRT1V FH,-,,"116,737","$3,340,507",0.01%,
LISTED EQUITY,-,-,-,-,3M CO.,-,MMM US,-,,"16,021","$3,340,303",0.01%,
LISTED EQUITY,-,-,-,-,"JOBY AVIATION, INC.",-,JOBY US,-,,"254,031","$3,335,656",0.01%,
LISTED EQUITY,-,-,-,-,PI INDUSTRIES LTD.,-,PI IN,-,,"47,705","$3,316,966",0.01%,
LISTED EQUITY,-,-,-,-,"TRANSDIGM GROUP, INC.",-,TDG US,-,,"1,617","$3,308,792",0.01%,
LISTED EQUITY,-,-,-,-,"DAI-ICHI LIFE HOLDINGS, INC.",-,8750 JP,-,,"75,784","$3,298,336",0.01%,
LISTED EQUITY,-,-,-,-,"LIVE NATION ENTERTAINMENT, INC.",-,LYV US,-,,"15,763","$3,296,936",0.01%,
LISTED EQUITY,-,-,-,-,UBS GROUP AG,-,UBSG SW,-,,"66,642","$3,293,448",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ CN,-,,"65,965","$3,287,637",0.01%,
LISTED EQUITY,-,-,-,-,CHAMPION IRON LTD.,-,CIA AU,-,,"571,306","$3,285,010",0.01%,
LISTED EQUITY,-,-,-,-,WESTGOLD RESOURCES LTD.,-,WGX AU,-,,"1,158,027","$3,277,217",0.01%,
LISTED EQUITY,-,-,-,-,SANDVIK AB,-,SAND SS,-,,"112,621","$3,264,465",0.01%,
LISTED EQUITY,-,-,-,-,YIHAI INTERNATIONAL HOLDING LTD.,-,1579 HK,-,,"1,041,123","$3,264,381",0.01%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE CO.,-,CL US,-,,"22,171","$3,255,300",0.01%,
LISTED EQUITY,-,-,-,-,"PPG INDUSTRIES, INC.",-,PPG US,-,,"16,652","$3,212,588",0.01%,
LISTED EQUITY,-,-,-,-,"SYMBOTIC, INC.",-,SYM US,-,,"83,401","$3,193,788",0.01%,
LISTED EQUITY,-,-,-,-,TYRO PAYMENTS LTD.,-,TYR AU,-,,"3,892,639","$3,172,501",0.01%,
LISTED EQUITY,-,-,-,-,DAIICHI SANKYO CO. LTD.,-,4568 JP,-,,"70,745","$3,164,086",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF NOVA SCOTIA,-,BNS CN,-,,"36,407","$3,155,935",0.01%,
LISTED EQUITY,-,-,-,-,GENMAB AS,-,GMAB DC,-,,"9,334","$3,124,260",0.01%,
LISTED EQUITY,-,-,-,-,COCA-COLA HBC AG,-,CCH LN,-,,"56,267","$3,109,441",0.01%,
LISTED EQUITY,-,-,-,-,"EPAM SYSTEMS, INC.",-,EPAM US,-,,"8,222","$3,104,921",0.01%,
LISTED EQUITY,-,-,-,-,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2 GR,-,,"3,806","$3,101,108",0.01%,
LISTED EQUITY,-,-,-,-,"MARVELL TECHNOLOGY, INC.",-,MRVL US,-,,"17,337","$3,092,823",0.01%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL FINANCIAL, INC.",-,FNF US,-,,"34,064","$3,088,654",0.01%,
LISTED EQUITY,-,-,-,-,AIR LIQUIDE SA,-,AI FP,-,,"11,748","$3,083,204",0.01%,
LISTED EQUITY,-,-,-,-,"TEXTRON, INC.",-,TXT US,-,,"24,906","$3,076,823",0.01%,
LISTED EQUITY,-,-,-,-,GENESIS MINERALS LTD.,-,GMD AU,-,,"1,242,869","$3,069,886",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF MONTREAL,-,BMO CN,-,,"19,472","$3,051,638",0.01%,
LISTED EQUITY,-,-,-,-,BAJAJ AUTO LTD.,-,BJAUT IN,-,,"18,380","$3,050,868",0.01%,
LISTED EQUITY,-,-,-,-,BANK MANDIRI PERSERO TBK. PT,-,BMRI IJ,-,,"5,329,204","$3,048,248",0.01%,
LISTED EQUITY,-,-,-,-,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,-,,"5,781","$3,048,148",0.01%,
LISTED EQUITY,-,-,-,-,"DOMINO'S PIZZA, INC.",-,DPZ US,-,,"4,493","$3,046,387",0.01%,
