PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGRO] - ASSETS - 2024-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,"WASTE MANAGEMENT, INC.",-,WM US,-,,"42,546","$13,591,040",0.02%,
LISTED EQUITY,-,-,-,-,BANK OF CHINA LTD.,-,3988 HK,-,,"18,383,156","$13,573,611",0.02%,
LISTED EQUITY,-,-,-,-,GRUPO FINANCIERO BANORTE SAB DE CV,-,GFNORTEO MM,-,,"1,162,590","$13,571,832",0.02%,
LISTED EQUITY,-,-,-,-,AIR LIQUIDE SA,-,AI FP,-,,"52,279","$13,530,771",0.02%,
LISTED EQUITY,-,-,-,-,UBS GROUP AG,-,UBSG SW,-,,"306,473","$13,507,423",0.02%,
LISTED EQUITY,-,-,-,-,TARGET CORP.,-,TGT US,-,,"60,866","$13,491,914",0.02%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE CO.,-,CL US,-,,"92,660","$13,463,558",0.02%,
LISTED EQUITY,-,-,-,-,YIFENG PHARMACY CHAIN CO. LTD.,-,603939 C1,-,,"2,645,209","$13,382,405",0.02%,
LISTED EQUITY,-,-,-,-,HALEON PLC,-,HLN LN,-,,"2,173,219","$13,269,974",0.02%,
LISTED EQUITY,-,-,-,-,NEUREN PHARMACEUTICALS LTD.,-,NEU AU,-,,"614,827","$13,077,347",0.02%,
LISTED EQUITY,-,-,-,-,ITOCHU CORP.,-,8001 JP,-,,"178,223","$13,029,464",0.02%,
LISTED EQUITY,-,-,-,-,EMPIRE CO. LTD.,-,EMPA CN,-,,"338,597","$12,956,965",0.02%,
LISTED EQUITY,-,-,-,-,LYONDELLBASELL INDUSTRIES NV,-,LYB US,-,,"90,364","$12,943,349",0.02%,
LISTED EQUITY,-,-,-,-,PHILLIPS 66,-,PSX US,-,,"60,609","$12,811,325",0.02%,
LISTED EQUITY,-,-,-,-,SINGAPORE AIRLINES LTD.,-,SIA SP,-,,"1,674,700","$12,766,957",0.02%,
LISTED EQUITY,-,-,-,-,MUENCHENER RUECKVERSICHERUNGS-GESELLSCHAFT AG IN MUENCHEN,-,MUV2 GR,-,,"17,000","$12,739,954",0.02%,
LISTED EQUITY,-,-,-,-,GENERAL MOTORS CO.,-,GM US,-,,"180,728","$12,572,610",0.01%,
LISTED EQUITY,-,-,-,-,NEMETSCHEK SE,-,NEM GR,-,,"85,227","$12,562,318",0.01%,
LISTED EQUITY,-,-,-,-,HEALIUS LTD.,-,HLS AU,-,,"8,362,440","$12,543,660",0.01%,
LISTED EQUITY,-,-,-,-,INCYTE CORP.,-,INCY US,-,,"137,674","$12,496,512",0.01%,
LISTED EQUITY,-,-,-,-,KEYENCE CORP.,-,6861 JP,-,,"19,003","$12,478,563",0.01%,
LISTED EQUITY,-,-,-,-,ABB LTD.,-,ABBN SW,-,,"149,761","$12,457,404",0.01%,
LISTED EQUITY,-,-,-,-,NIPPON TELEGRAPH & TELEPHONE CORP.,-,9432 JP,-,,"8,815,731","$12,456,701",0.01%,
LISTED EQUITY,-,-,-,-,"QUEST DIAGNOSTICS, INC.",-,DGX US,-,,"60,775","$12,456,181",0.01%,
LISTED EQUITY,-,-,-,-,"EBAY, INC.",-,EBAY US,-,,"154,520","$12,429,167",0.01%,
LISTED EQUITY,-,-,-,-,COCA-COLA HBC AG,-,CCH LN,-,,"243,308","$12,425,165",0.01%,
LISTED EQUITY,-,-,-,-,"ETSY, INC.",-,ETSY US,-,,"140,637","$12,420,073",0.01%,
LISTED EQUITY,-,-,-,-,RAMELIUS RESOURCES LTD.,-,RMS AU,-,,"6,454,947","$12,393,498",0.01%,
LISTED EQUITY,-,-,-,-,RED 5 LTD.,-,RED AU,-,,"34,271,004","$12,337,561",0.01%,
LISTED EQUITY,-,-,-,-,"NIPPON EXPRESS HOLDINGS, INC.",-,9147 JP,-,,"178,352","$12,310,071",0.01%,
LISTED EQUITY,-,-,-,-,DAIICHI SANKYO CO. LTD.,-,4568 JP,-,,"238,998","$12,289,092",0.01%,
LISTED EQUITY,-,-,-,-,SHELL PLC,-,SHEL LN,-,,"228,984","$12,283,100",0.01%,
LISTED EQUITY,-,-,-,-,"FREEPORT-MCMORAN, INC.",-,FCX US,-,,"167,275","$12,172,805",0.01%,
LISTED EQUITY,-,-,-,-,AERCAP HOLDINGS NV,-,AER US,-,,"87,123","$12,158,129",0.01%,
LISTED EQUITY,-,-,-,-,PANDORA AS,-,PNDORA DC,-,,"53,470","$12,093,236",0.01%,
LISTED EQUITY,-,-,-,-,"PNC FINANCIAL SERVICES GROUP, INC.",-,PNC US,-,,"51,803","$12,060,242",0.01%,
LISTED EQUITY,-,-,-,-,REPSOL SA,-,REP SM,-,,"508,493","$12,024,027",0.01%,
LISTED EQUITY,-,-,-,-,"LIVE NATION ENTERTAINMENT, INC.",-,LYV US,-,,"85,380","$11,984,012",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN NATURAL RESOURCES LTD.,-,CNQ US,-,,"223,327","$11,904,518",0.01%,
LISTED EQUITY,-,-,-,-,WARTSILA OYJ ABP,-,WRT1V FH,-,,"409,862","$11,839,228",0.01%,
LISTED EQUITY,-,-,-,-,"VERISIGN, INC.",-,VRSN US,-,,"44,387","$11,817,343",0.01%,
LISTED EQUITY,-,-,-,-,GSK PLC,-,GSK LN,-,,"406,513","$11,768,652",0.01%,
LISTED EQUITY,-,-,-,-,TRANE TECHNOLOGIES PLC,-,TT US,-,,"23,786","$11,715,007",0.01%,
LISTED EQUITY,-,-,-,-,STANMORE RESOURCES LTD.,-,SMR AU,-,,"3,304,183","$11,696,804",0.01%,
LISTED EQUITY,-,-,-,-,FTAI AVIATION LTD.,-,FTAI US,-,,"75,162","$11,617,820",0.01%,
LISTED EQUITY,-,-,-,-,U.S. BANCORP,-,USB US,-,,"195,077","$11,596,204",0.01%,
LISTED EQUITY,-,-,-,-,NATIONAL GRID PLC,-,NG LN,-,,"689,638","$11,520,934",0.01%,
LISTED EQUITY,-,-,-,-,AMPHENOL CORP.,-,APH US,-,,"113,373","$11,436,580",0.01%,
LISTED EQUITY,-,-,-,-,SKANDINAVISKA ENSKILDA BANKEN AB,-,SEBA SS,-,,"513,224","$11,356,340",0.01%,
LISTED EQUITY,-,-,-,-,ABRDN PLC,-,ABDN LN,-,,"4,038,338","$11,327,998",0.01%,
LISTED EQUITY,-,-,-,-,DE GREY MINING LTD.,-,DEG AU,-,,"9,911,583","$11,299,205",0.01%,
LISTED EQUITY,-,-,-,-,"AIR PRODUCTS & CHEMICALS, INC.",-,APD US,-,,"29,193","$11,280,182",0.01%,
LISTED EQUITY,-,-,-,-,DOVER CORP.,-,DOV US,-,,"41,735","$11,276,750",0.01%,
LISTED EQUITY,-,-,-,-,CRH PLC,-,CRH LN,-,,"100,727","$11,240,968",0.01%,
LISTED EQUITY,-,-,-,-,"PUBLIC SERVICE ENTERPRISE GROUP, INC.",-,PEG US,-,,"101,711","$11,224,242",0.01%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,"49,486","$11,215,490",0.01%,
LISTED EQUITY,-,-,-,-,"BAIDU, INC.",-,BIDU US,-,,"86,485","$11,198,999",0.01%,
LISTED EQUITY,-,-,-,-,IPSEN SA,-,IPN FP,-,,"60,876","$11,185,690",0.01%,
LISTED EQUITY,-,-,-,-,VERTIV HOLDINGS CO.,-,VRT US,-,,"85,755","$11,116,045",0.01%,
LISTED EQUITY,-,-,-,-,LIONTOWN RESOURCES LTD.,-,LTR AU,-,,"12,237,635","$11,075,060",0.01%,
LISTED EQUITY,-,-,-,-,CORPORATE TRAVEL MANAGEMENT LTD.,-,CTD AU,-,,"835,150","$11,074,092",0.01%,
LISTED EQUITY,-,-,-,-,"HANA FINANCIAL GROUP, INC.",-,086790 KS,-,,"167,516","$11,060,857",0.01%,
LISTED EQUITY,-,-,-,-,"ROPER TECHNOLOGIES, INC.",-,ROP US,-,,"13,066","$11,027,890",0.01%,
LISTED EQUITY,-,-,-,-,SOFTBANK GROUP CORP.,-,9984 JP,-,,"113,164","$10,944,497",0.01%,
LISTED EQUITY,-,-,-,-,WISE PLC,-,WISE LN,-,,"845,109","$10,901,359",0.01%,
LISTED EQUITY,-,-,-,-,AEGON LTD.,-,AGN NA,-,,"1,175,072","$10,876,886",0.01%,
LISTED EQUITY,-,-,-,-,"ULTA BEAUTY, INC.",-,ULTA US,-,,"18,752","$10,834,877",0.01%,
LISTED EQUITY,-,-,-,-,BROOKFIELD CORP.,-,BN CN,-,,"173,777","$10,819,999",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF MONTREAL,-,BMO CN,-,,"86,087","$10,817,248",0.01%,
LISTED EQUITY,-,-,-,-,3M CO.,-,MMM US,-,,"70,586","$10,800,817",0.01%,
LISTED EQUITY,-,-,-,-,"PACCAR, INC.",-,PCAR US,-,,"69,875","$10,770,225",0.01%,
LISTED EQUITY,-,-,-,-,ON SEMICONDUCTOR CORP.,-,ON US,-,,"104,807","$10,757,665",0.01%,
LISTED EQUITY,-,-,-,-,TRELLEBORG AB,-,TRELB SS,-,,"184,063","$10,732,518",0.01%,
LISTED EQUITY,-,-,-,-,VERBUND AG,-,VER AV,-,,"90,502","$10,696,493",0.01%,
LISTED EQUITY,-,-,-,-,"DELTA ELECTRONICS, INC.",-,2308 TT,-,,"596,008","$10,659,656",0.01%,
LISTED EQUITY,-,-,-,-,DEMANT AS,-,DEMANT DC,-,,"164,258","$10,653,497",0.01%,
LISTED EQUITY,-,-,-,-,CSPC PHARMACEUTICAL GROUP LTD.,-,1093 HK,-,,"8,916,961","$10,637,065",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF NOVA SCOTIA,-,BNS CN,-,,"155,291","$10,634,156",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF IRELAND GROUP PLC,-,BIRG ID,-,,"678,359","$10,633,598",0.01%,
LISTED EQUITY,-,-,-,-,"KB FINANCIAL GROUP, INC.",-,105560 KS,-,,"124,066","$10,594,114",0.01%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BOERSE AG,-,DB1 GR,-,,"34,539","$10,592,005",0.01%,
LISTED EQUITY,-,-,-,-,"MIZUHO FINANCIAL GROUP, INC.",-,8411 JP,-,,"338,808","$10,590,269",0.01%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE KPN NV,-,KPN NA,-,,"1,836,901","$10,553,185",0.01%,
LISTED EQUITY,-,-,-,-,"AFLAC, INC.",-,AFL US,-,,"78,667","$10,520,014",0.01%,
LISTED EQUITY,-,-,-,-,SIGMA HEALTHCARE LTD.,-,SIG AU,-,,"8,237,528","$10,502,848",0.01%,
LISTED EQUITY,-,-,-,-,BELLEVUE GOLD LTD.,-,BGL AU,-,,"5,869,080","$10,476,308",0.01%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"2,967,160","$10,474,079",0.01%,
LISTED EQUITY,-,-,-,-,CONSTELLATION ENERGY CORP.,-,CEG US,-,,"34,845","$10,448,933",0.01%,
LISTED EQUITY,-,-,-,-,"AMERICAN INTERNATIONAL GROUP, INC.",-,AIG US,-,,"92,874","$10,324,079",0.01%,
LISTED EQUITY,-,-,-,-,SAUDI ARAMCO BASE OIL CO.,-,LUBEREF AB,-,,"194,917","$10,315,670",0.01%,
LISTED EQUITY,-,-,-,-,AVERY DENNISON CORP.,-,AVY US,-,,"31,496","$10,311,382",0.01%,
LISTED EQUITY,-,-,-,-,CRH PLC,-,CRH US,-,,"91,525","$10,275,549",0.01%,
LISTED EQUITY,-,-,-,-,WOLTERS KLUWER NV,-,WKL NA,-,,"41,263","$10,250,792",0.01%,
LISTED EQUITY,-,-,-,-,DAIKIN INDUSTRIES LTD.,-,6367 JP,-,,"49,192","$10,243,075",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN PACIFIC KANSAS CITY LTD.,-,CP CN,-,,"86,788","$10,231,940",0.01%,
LISTED EQUITY,-,-,-,-,TRUIST FINANCIAL CORP.,-,TFC US,-,,"174,894","$10,173,896",0.01%,
LISTED EQUITY,-,-,-,-,UNITED THERAPEUTICS CORP.,-,UTHR US,-,,"21,240","$10,130,530",0.01%,
LISTED EQUITY,-,-,-,-,SHIN-ETSU CHEMICAL CO. LTD.,-,4063 JP,-,,"173,998","$10,103,311",0.01%,
LISTED EQUITY,-,-,-,-,"ECOLAB, INC.",-,ECL US,-,,"28,311","$10,089,085",0.01%,
LISTED EQUITY,-,-,-,-,CHAILEASE HOLDING CO. LTD.,-,5871 TT,-,,"1,423,626","$10,086,126",0.01%,
LISTED EQUITY,-,-,-,-,"SUPER MICRO COMPUTER, INC.",-,SMCI US,-,,"8,207","$10,069,762",0.01%,
LISTED EQUITY,-,-,-,-,SOCIETE GENERALE SA,-,GLE FP,-,,"285,786","$10,053,027",0.01%,
LISTED EQUITY,-,-,-,-,EBOS GROUP LTD.,-,EBO AU,-,,"335,225","$10,026,566",0.01%,
LISTED EQUITY,-,-,-,-,NIB HOLDINGS LTD.,-,NHF AU,-,,"1,358,354","$9,983,903",0.01%,
LISTED EQUITY,-,-,-,-,"KNIGHT-SWIFT TRANSPORTATION HOLDINGS, INC.",-,KNX US,-,,"133,537","$9,981,540",0.01%,
LISTED EQUITY,-,-,-,-,"TOKIO MARINE HOLDINGS, INC.",-,8766 JP,-,,"178,441","$9,974,216",0.01%,
LISTED EQUITY,-,-,-,-,CPFL ENERGIA SA,-,CPFE3 BZ,-,,"1,129,180","$9,962,978",0.01%,
LISTED EQUITY,-,-,-,-,BEACH ENERGY LTD.,-,BPT AU,-,,"6,675,688","$9,946,775",0.01%,
LISTED EQUITY,-,-,-,-,AIR CANADA,-,AC CN,-,,"507,023","$9,931,256",0.01%,
LISTED EQUITY,-,-,-,-,SINGAPORE TECHNOLOGIES ENGINEERING LTD.,-,STE SP,-,,"2,073,265","$9,918,463",0.01%,
LISTED EQUITY,-,-,-,-,KIMBERLY-CLARK CORP.,-,KMB US,-,,"47,905","$9,913,171",0.01%,
LISTED EQUITY,-,-,-,-,LA FRANCAISE DES JEUX SAEM,-,FDJ FP,-,,"193,925","$9,896,344",0.01%,
LISTED EQUITY,-,-,-,-,MANULIFE FINANCIAL CORP.,-,MFC CN,-,,"246,983","$9,845,805",0.01%,
LISTED EQUITY,-,-,-,-,GOLD ROAD RESOURCES LTD.,-,GOR AU,-,,"5,718,962","$9,779,424",0.01%,
LISTED EQUITY,-,-,-,-,GENTEX CORP.,-,GNTX US,-,,"190,319","$9,606,438",0.01%,
LISTED EQUITY,-,-,-,-,ACCTON TECHNOLOGY CORP.,-,2345 TT,-,,"374,301","$9,588,124",0.01%,
LISTED EQUITY,-,-,-,-,EAGERS AUTOMOTIVE LTD.,-,APE AU,-,,"911,387","$9,587,785",0.01%,
LISTED EQUITY,-,-,-,-,CARRIER GLOBAL CORP.,-,CARR US,-,,"100,989","$9,538,725",0.01%,
LISTED EQUITY,-,-,-,-,RANDSTAD NV,-,RAND NA,-,,"140,343","$9,533,580",0.01%,
LISTED EQUITY,-,-,-,-,FORD MOTOR CO.,-,F US,-,,"506,423","$9,508,947",0.01%,
LISTED EQUITY,-,-,-,-,NORFOLK SOUTHERN CORP.,-,NSC US,-,,"29,554","$9,500,632",0.01%,
LISTED EQUITY,-,-,-,-,RIDLEY CORP. LTD.,-,RIC AU,-,,"4,450,288","$9,479,112",0.01%,
LISTED EQUITY,-,-,-,-,KIKKOMAN CORP.,-,2801 JP,-,,"545,156","$9,456,354",0.01%,
LISTED EQUITY,-,-,-,-,"MOTOROLA SOLUTIONS, INC.",-,MSI US,-,,"16,303","$9,424,201",0.01%,
LISTED EQUITY,-,-,-,-,PROSUS NV,-,PRX NA,-,,"175,245","$9,353,682",0.01%,
LISTED EQUITY,-,-,-,-,COLGATE-PALMOLIVE INDIA LTD.,-,CLGT IN,-,,"182,304","$9,307,148",0.01%,
LISTED EQUITY,-,-,-,-,"ROSS STORES, INC.",-,ROST US,-,,"42,704","$9,291,929",0.01%,
LISTED EQUITY,-,-,-,-,FORTIS HEALTHCARE LTD.,-,FORH IN,-,,"1,084,987","$9,261,007",0.01%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"147,141","$9,224,772",0.01%,
LISTED EQUITY,-,-,-,-,KDDI CORP.,-,9433 JP,-,,"230,892","$9,142,830",0.01%,
LISTED EQUITY,-,-,-,-,HELIA GROUP LTD.,-,HLI AU,-,,"2,351,784","$9,101,406",0.01%,
LISTED EQUITY,-,-,-,-,"VOYA FINANCIAL, INC.",-,VOYA US,-,,"85,354","$9,093,215",0.01%,
LISTED EQUITY,-,-,-,-,"TRANSDIGM GROUP, INC.",-,TDG US,-,,"4,727","$9,041,584",0.01%,
LISTED EQUITY,-,-,-,-,JOHNSON CONTROLS INTERNATIONAL PLC,-,JCI US,-,,"90,738","$9,031,017",0.01%,
LISTED EQUITY,-,-,-,-,TE CONNECTIVITY LTD.,-,TEL US,-,,"40,080","$9,027,711",0.01%,
LISTED EQUITY,-,-,-,-,"MARRIOTT INTERNATIONAL, INC.",-,MAR US,-,,"24,829","$8,988,491",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN NATIONAL RAILWAY CO.,-,CNR CN,-,,"50,496","$8,932,769",0.01%,
LISTED EQUITY,-,-,-,-,CAPITEC BANK HOLDINGS LTD.,-,CPI SJ,-,,"41,359","$8,916,263",0.01%,
LISTED EQUITY,-,-,-,-,SEMPRA,-,SRE US,-,,"78,139","$8,899,056",0.01%,
LISTED EQUITY,-,-,-,-,"NRG ENERGY, INC.",-,NRG US,-,,"76,179","$8,881,082",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN IMPERIAL BANK OF COMMERCE,-,CM CN,-,,"124,719","$8,877,735",0.01%,
LISTED EQUITY,-,-,-,-,GENESIS MINERALS LTD.,-,GMD AU,-,,"5,058,356","$8,877,415",0.01%,
LISTED EQUITY,-,-,-,-,VAT GROUP AG,-,VACN SW,-,,"10,415","$8,841,209",0.01%,
LISTED EQUITY,-,-,-,-,"ONEOK, INC.",-,OKE US,-,,"72,074","$8,800,861",0.01%,
LISTED EQUITY,-,-,-,-,"GE VERNOVA, INC.",-,GEV US,-,,"34,269","$8,800,474",0.01%,
LISTED EQUITY,-,-,-,-,ADVANTECH CO. LTD.,-,2395 TT,-,,"513,012","$8,760,904",0.01%,
LISTED EQUITY,-,-,-,-,ARTHUR J GALLAGHER & CO.,-,AJG US,-,,"22,365","$8,684,027",0.01%,
LISTED EQUITY,-,-,-,-,LOEWS CORP.,-,L US,-,,"77,510","$8,674,375",0.01%,
LISTED EQUITY,-,-,-,-,ROCKWOOL AS,-,ROCKB DC,-,,"14,219","$8,647,099",0.01%,
LISTED EQUITY,-,-,-,-,CAPRICORN METALS LTD.,-,CMM AU,-,,"1,807,548","$8,640,084",0.01%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,"49,062","$8,609,044",0.01%,
LISTED EQUITY,-,-,-,-,OCCIDENTAL PETROLEUM CORP.,-,OXY US,-,,"90,911","$8,579,944",0.01%,
LISTED EQUITY,-,-,-,-,TORO CO.,-,TTC US,-,,"61,047","$8,547,620",0.01%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",-,FIS US,-,,"75,584","$8,528,799",0.01%,
LISTED EQUITY,-,-,-,-,ARCA CONTINENTAL SAB DE CV,-,AC MM,-,,"580,269","$8,524,912",0.01%,
LISTED EQUITY,-,-,-,-,"CCL INDUSTRIES, INC.",-,CCLB CN,-,,"107,998","$8,501,805",0.01%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOA SS,-,,"301,707","$8,497,502",0.01%,
LISTED EQUITY,-,-,-,-,"KKR & CO., INC.",-,KKR US,-,,"53,901","$8,493,716",0.01%,
LISTED EQUITY,-,-,-,-,BANK OF NEW YORK MELLON CORP.,-,BK US,-,,"94,567","$8,480,420",0.01%,
LISTED EQUITY,-,-,-,-,SINGAPORE EXCHANGE LTD.,-,SGX SP,-,,"807,686","$8,459,650",0.01%,
LISTED EQUITY,-,-,-,-,MEGAPORT LTD.,-,MP1 AU,-,,"751,861","$8,435,878",0.01%,
LISTED EQUITY,-,-,-,-,"APOLLO GLOBAL MANAGEMENT, INC.",-,APO US,-,,"47,580","$8,411,785",0.01%,
LISTED EQUITY,-,-,-,-,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST US,-,,"17,012","$8,390,460",0.01%,
LISTED EQUITY,-,-,-,-,"MARVELL TECHNOLOGY, INC.",-,MRVL US,-,,"79,847","$8,357,185",0.01%,
LISTED EQUITY,-,-,-,-,WEST AFRICAN RESOURCES LTD.,-,WAF AU,-,,"5,177,980","$8,336,547",0.01%,
LISTED EQUITY,-,-,-,-,"WYNDHAM HOTELS & RESORTS, INC.",-,WH US,-,,"75,024","$8,312,947",0.01%,
LISTED EQUITY,-,-,-,-,BASF SE,-,BAS GR,-,,"114,438","$8,298,120",0.01%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,"24,570","$8,288,732",0.01%,
LISTED EQUITY,-,-,-,-,"L3HARRIS TECHNOLOGIES, INC.",-,LHX US,-,,"24,571","$8,262,687",0.01%,
LISTED EQUITY,-,-,-,-,"LIFE360, INC.",-,360 AU,-,,"504,431","$8,257,528",0.01%,
LISTED EQUITY,-,-,-,-,"SNOWFLAKE, INC.",-,SNOW US,-,,"40,789","$8,250,638",0.01%,
LISTED EQUITY,-,-,-,-,CONTACT ENERGY LTD.,-,CEN AU,-,,"1,031,738","$8,212,630",0.01%,
LISTED EQUITY,-,-,-,-,FLIGHT CENTRE TRAVEL GROUP LTD.,-,FLT AU,-,,"406,610","$8,205,385",0.01%,
LISTED EQUITY,-,-,-,-,NANOSONICS LTD.,-,NAN AU,-,,"2,740,955","$8,195,459",0.01%,
LISTED EQUITY,-,-,-,-,JOHNS LYNG GROUP LTD.,-,JLG AU,-,,"1,436,822","$8,189,887",0.01%,
LISTED EQUITY,-,-,-,-,BARCLAYS PLC,-,BARC LN,-,,"2,070,777","$8,187,932",0.01%,
LISTED EQUITY,-,-,-,-,STELLANTIS NV,-,STLAM IM,-,,"275,866","$8,176,710",0.01%,
LISTED EQUITY,-,-,-,-,OLD MUTUAL LTD.,-,OMU SJ,-,,"8,043,554","$8,172,210",0.01%,
LISTED EQUITY,-,-,-,-,"CF INDUSTRIES HOLDINGS, INC.",-,CF US,-,,"73,540","$8,161,570",0.01%,
LISTED EQUITY,-,-,-,-,"HILTON WORLDWIDE HOLDINGS, INC.",-,HLT US,-,,"24,772","$8,093,787",0.01%,
LISTED EQUITY,-,-,-,-,ANGLO AMERICAN PLC,-,AAL LN,-,,"170,149","$8,057,819",0.01%,
LISTED EQUITY,-,-,-,-,TOTALENERGIES SE,-,TTE FP,-,,"80,070","$8,009,085",0.01%,
LISTED EQUITY,-,-,-,-,"JOBY AVIATION, INC.",-,JOBY US,-,,"1,047,294","$7,997,601",0.01%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"208,082","$7,975,940",0.01%,
LISTED EQUITY,-,-,-,-,"UNITED RENTALS, INC.",-,URI US,-,,"8,226","$7,964,818",0.01%,
LISTED EQUITY,-,-,-,-,"DOMINION ENERGY, INC.",-,D US,-,,"108,147","$7,934,761",0.01%,
LISTED EQUITY,-,-,-,-,VONOVIA SE,-,VNA GR,-,,"184,711","$7,869,961",0.01%,
LISTED EQUITY,-,-,-,-,ALIBABA GROUP HOLDING LTD.,-,9988 HK,-,,"580,488","$7,848,680",0.01%,
LISTED EQUITY,-,-,-,-,AMP LTD.,-,AMP AU,-,,"7,144,595","$7,823,331",0.01%,
LISTED EQUITY,-,-,-,-,"REPUBLIC SERVICES, INC.",-,RSG US,-,,"26,880","$7,821,863",0.01%,
LISTED EQUITY,-,-,-,-,MONADELPHOUS GROUP LTD.,-,MND AU,-,,"608,779","$7,816,727",0.01%,
LISTED EQUITY,-,-,-,-,DANONE SA,-,BN FP,-,,"85,116","$7,796,671",0.01%,
LISTED EQUITY,-,-,-,-,"ONTO INNOVATION, INC.",-,ONTO US,-,,"23,657","$7,777,356",0.01%,
LISTED EQUITY,-,-,-,-,TC ENERGY CORP.,-,TRP CN,-,,"136,499","$7,746,135",0.01%,
LISTED EQUITY,-,-,-,-,"GENERAL MILLS, INC.",-,GIS US,-,,"81,642","$7,733,249",0.01%,
LISTED EQUITY,-,-,-,-,"KINDER MORGAN, INC.",-,KMI US,-,,"259,852","$7,731,201",0.01%,
LISTED EQUITY,-,-,-,-,"YUM CHINA HOLDINGS, INC.",-,YUMC US,-,,"167,372","$7,728,905",0.01%,
LISTED EQUITY,-,-,-,-,3I GROUP PLC,-,III LN,-,,"133,158","$7,727,563",0.01%,
LISTED EQUITY,-,-,-,-,"DUPONT DE NEMOURS, INC.",-,DD US,-,,"63,757","$7,684,080",0.01%,
LISTED EQUITY,-,-,-,-,RECKITT BENCKISER GROUP PLC,-,RKT LN,-,,"94,799","$7,683,371",0.01%,
LISTED EQUITY,-,-,-,-,"WINGSTOP, INC.",-,WING US,-,,"12,119","$7,669,878",0.01%,
LISTED EQUITY,-,-,-,-,"SOMPO HOLDINGS, INC.",-,8630 JP,-,,"239,789","$7,667,067",0.01%,
LISTED EQUITY,-,-,-,-,SAAB AB,-,SAABB SS,-,,"211,814","$7,636,832",0.01%,
LISTED EQUITY,-,-,-,-,CREDICORP LTD.,-,BAP US,-,,"31,467","$7,601,260",0.01%,
LISTED EQUITY,-,-,-,-,"EPAM SYSTEMS, INC.",-,EPAM US,-,,"26,956","$7,592,801",0.01%,
LISTED EQUITY,-,-,-,-,"ADMA BIOLOGICS, INC.",-,ADMA US,-,,"451,985","$7,566,365",0.01%,
LISTED EQUITY,-,-,-,-,NICKEL INDUSTRIES LTD.,-,NIC AU,-,,"9,384,959","$7,507,967",0.01%,
LISTED EQUITY,-,-,-,-,CIE DE SAINT-GOBAIN SA,-,SGO FP,-,,"64,392","$7,504,161",0.01%,
LISTED EQUITY,-,-,-,-,NONGFU SPRING CO. LTD.,-,9633 HK,-,,"1,054,266","$7,491,227",0.01%,
LISTED EQUITY,-,-,-,-,DATA#3 LTD.,-,DTL AU,-,,"893,967","$7,482,512",0.01%,
LISTED EQUITY,-,-,-,-,INTERTEK GROUP PLC,-,ITRK LN,-,,"82,211","$7,459,767",0.01%,
LISTED EQUITY,-,-,-,-,EDWARDS LIFESCIENCES CORP.,-,EW US,-,,"53,831","$7,445,294",0.01%,
LISTED EQUITY,-,-,-,-,EIFFAGE SA,-,FGR FP,-,,"54,053","$7,439,040",0.01%,
LISTED EQUITY,-,-,-,-,BANCO DEL BAJIO SA,-,BBAJIOO MM,-,,"1,631,816","$7,417,486",0.01%,
LISTED EQUITY,-,-,-,-,DB INSURANCE CO. LTD.,-,005830 KS,-,,"59,406","$7,399,175",0.01%,
LISTED EQUITY,-,-,-,-,LONDON STOCK EXCHANGE GROUP PLC,-,LSEG LN,-,,"41,507","$7,385,191",0.01%,
LISTED EQUITY,-,-,-,-,SYSCO CORP.,-,SYY US,-,,"68,964","$7,371,973",0.01%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"4,197,869","$7,367,260",0.01%,
